quarter,healthboard,specialty_name,percentage_occupancy,percentage_occupancy_by_board,wards_over_ninety,percent_wards_over_ninety,percentage_occupancy_for_speciality
2020 Q3,Grampian,Mental Health Grouping,82.90056483400383,75.17243549732233,0,0,82.90056483400382
2020 Q4,Grampian,Mental Health Grouping,84.05992770349724,78.18699237382123,0,0,84.05992770349724
2021 Q1,Grampian,Mental Health Grouping,87.55526597477545,81.04886478671419,0,0,87.55526597477544
2021 Q2,Grampian,Mental Health Grouping,91.38176311321187,83.9320304964258,32,31.683168316831683,91.38176311321187
2021 Q3,Grampian,Mental Health Grouping,92.4535002441515,85.75500998775695,41,41,92.45350024415147
2021 Q4,Grampian,Mental Health Grouping,92.298830202056,86.32325798916605,39,39.39393939393939,92.29883020205601
2016 Q4,Grampian,Midwifery,100,83.93890696534766,35,36.45833333333333,100
2017 Q1,Grampian,Midwifery,100,85.18303064699205,43,42.57425742574257,100
2017 Q2,Grampian,Midwifery,100,81.12420225822288,27,27.55102040816326,100
2017 Q2,Grampian,Midwifery,100,81.12420225822288,27,27.55102040816326,100
2018 Q1,Grampian,Midwifery,100,84.85433644710614,42,42,100
2018 Q1,Grampian,Midwifery,100,84.85433644710614,42,42,100
2018 Q3,Grampian,Midwifery,100,78.79170169467622,25,25,100
2018 Q4,Grampian,Midwifery,100,78.89773806876757,28,27.722772277227726,100
2018 Q4,Grampian,Midwifery,100,78.89773806876757,28,27.722772277227726,100
2019 Q1,Grampian,Midwifery,1.295336787564767,81.78198944561085,0,0,1.2953367875647668
2019 Q2,Grampian,Midwifery,5.353728489483749,82.13396276791633,0,0,5.353728489483748
2019 Q3,Grampian,Midwifery,6.967984934086631,80.73716670833868,0,0,6.96798493408663
2019 Q4,Grampian,Midwifery,4.88245931283906,80.69320605883887,0,0,4.882459312839059
2020 Q1,Grampian,Midwifery,100,78.2793728989617,18,18.181818181818183,8.0078125
2020 Q1,Grampian,Midwifery,7.647058823529414,78.2793728989617,0,0,8.0078125
2020 Q2,Grampian,Midwifery,5.545286506469501,63.02679424869392,0,0,5.545286506469501
2020 Q3,Grampian,Midwifery,9.222423146473782,75.17243549732233,0,0,9.22242314647378
2020 Q4,Grampian,Midwifery,1.3586956521739133,78.18699237382123,0,0,1.358695652173913
2021 Q1,Grampian,Midwifery,1.8789144050104392,81.04886478671419,0,0,1.8789144050104383
2021 Q2,Grampian,Midwifery,2.7726432532347505,83.9320304964258,0,0,2.7726432532347505
2021 Q3,Grampian,Midwifery,5.272727272727274,85.75500998775695,0,0,5.2727272727272725
2021 Q4,Grampian,Midwifery,5.464480874316941,86.32325798916605,0,0,5.46448087431694
2016 Q4,Grampian,Neurology,90.4109589041096,83.93890696534766,35,36.45833333333333,90.44368600682594
2016 Q4,Grampian,Neurology,90.4761904761905,83.93890696534766,35,36.45833333333333,90.44368600682594
2017 Q1,Grampian,Neurology,90.98277608915907,85.18303064699205,43,42.57425742574257,91.03274559193954
2017 Q1,Grampian,Neurology,91.08216432865731,85.18303064699205,43,42.57425742574257,91.03274559193954
2017 Q2,Grampian,Neurology,81.83760683760686,81.12420225822288,0,0,82.00105876124934
2017 Q2,Grampian,Neurology,82.16159496327388,81.12420225822288,0,0,82.00105876124934
2017 Q3,Grampian,Neurology,87.42138364779875,80.85896429189347,0,0,87.71750255885364
2017 Q3,Grampian,Neurology,88,80.85896429189347,0,0,87.71750255885364
2017 Q4,Grampian,Neurology,88.56132075471699,81.19810351831038,0,0,88.66160140268849
2017 Q4,Grampian,Neurology,88.7601390498262,81.19810351831038,0,0,88.66160140268849
2018 Q1,Grampian,Neurology,88.21470245040842,84.85433644710614,0,0,88.22843822843824
2018 Q1,Grampian,Neurology,88.2421420256112,84.85433644710614,0,0,88.22843822843824
2018 Q2,Grampian,Neurology,94.09090909090912,80.71059247033662,31,31.313131313131315,94.12429378531073
2018 Q2,Grampian,Neurology,94.15730337078654,80.71059247033662,31,31.313131313131315,94.12429378531073
2018 Q3,Grampian,Neurology,87.28121353558927,78.79170169467622,0,0,87.3476494486361
2018 Q3,Grampian,Neurology,87.4133949191686,78.79170169467622,0,0,87.3476494486361
2018 Q4,Grampian,Neurology,86.83628318584073,78.89773806876757,0,0,86.90148596587782
2018 Q4,Grampian,Neurology,86.96604600219058,78.89773806876757,0,0,86.90148596587782
2019 Q1,Grampian,Neurology,87.05722070844688,81.78198944561085,0,0,87.23118279569893
2019 Q1,Grampian,Neurology,87.40053050397879,81.78198944561085,0,0,87.23118279569893
2019 Q2,Grampian,Neurology,80.13582342954162,82.13396276791633,0,0,80.40201005025126
2019 Q2,Grampian,Neurology,80.66115702479338,82.13396276791633,0,0,80.40201005025126
2019 Q3,Grampian,Neurology,87.13910761154858,80.73716670833868,0,0,87.41976893453145
2019 Q3,Grampian,Neurology,87.68844221105529,80.73716670833868,0,0,87.41976893453145
2019 Q4,Grampian,Neurology,76.8472906403941,80.69320605883887,0,0,78.57142857142857
2019 Q4,Grampian,Neurology,80.05657708628007,80.69320605883887,0,0,78.57142857142857
2020 Q1,Grampian,Neurology,66.82352941176472,78.2793728989617,0,0,67.64199655765921
2020 Q1,Grampian,Neurology,68.42105263157896,78.2793728989617,0,0,67.64199655765921
2020 Q2,Grampian,Neurology,87.42138364779875,63.02679424869392,0,0,87.51300728407908
2020 Q2,Grampian,Neurology,87.603305785124,63.02679424869392,0,0,87.51300728407908
2020 Q3,Grampian,Neurology,100,75.17243549732233,22,22.916666666666664,100
2020 Q3,Grampian,Neurology,100,75.17243549732233,22,22.916666666666664,100
2020 Q3,Grampian,Neurology,100,75.17243549732233,22,22.916666666666664,100
2020 Q4,Grampian,Neurology,100,78.18699237382123,24,24.742268041237114,100
2020 Q4,Grampian,Neurology,100,78.18699237382123,24,24.742268041237114,100
2021 Q1,Grampian,Neurology,100,81.04886478671419,34,33.663366336633665,100
2021 Q1,Grampian,Neurology,100,81.04886478671419,34,33.663366336633665,100
2021 Q2,Grampian,Neurology,81.97530864197532,83.9320304964258,0,0,82.32445520581115
2021 Q2,Grampian,Neurology,82.66033254156771,83.9320304964258,0,0,82.32445520581115
2021 Q3,Grampian,Neurology,82.1065989847716,85.75500998775695,0,0,82.29755178907722
2021 Q3,Grampian,Neurology,82.48447204968946,85.75500998775695,0,0,82.29755178907722
2021 Q4,Grampian,Neurology,94.82142857142856,86.32325798916605,39,39.39393939393939,94.98703543647365
2021 Q4,Grampian,Neurology,95.14237855946402,86.32325798916605,39,39.39393939393939,94.98703543647365
2016 Q4,Grampian,Neurosurgery,82.98415942769546,83.93890696534766,0,0,83.4493041749503
2016 Q4,Grampian,Neurosurgery,83.88969521044996,83.93890696534766,0,0,83.4493041749503
2017 Q1,Grampian,Neurosurgery,92.23013048635823,85.18303064699205,43,42.57425742574257,92.26682408500591
2017 Q1,Grampian,Neurosurgery,92.30317273795536,85.18303064699205,43,42.57425742574257,92.26682408500591
2017 Q2,Grampian,Neurosurgery,95.36928487690506,81.12420225822288,27,27.55102040816326,95.40296770439338
2017 Q2,Grampian,Neurosurgery,95.4361640670133,81.12420225822288,27,27.55102040816326,95.40296770439338
2017 Q3,Grampian,Neurosurgery,96.90058479532163,80.85896429189347,28,28.57142857142857,96.9364161849711
2017 Q3,Grampian,Neurosurgery,96.9714285714286,80.85896429189347,28,28.57142857142857,96.9364161849711
2017 Q4,Grampian,Neurosurgery,97.84649364991718,81.19810351831038,24,24.242424242424242,97.85537530932086
2017 Q4,Grampian,Neurosurgery,97.86418400876234,81.19810351831038,24,24.242424242424242,97.85537530932086
2018 Q1,Grampian,Neurosurgery,95.9467284308049,84.85433644710614,42,42,95.98163030998852
2018 Q1,Grampian,Neurosurgery,96.01593625498008,84.85433644710614,42,42,95.98163030998852
2018 Q2,Grampian,Neurosurgery,94.06976744186048,80.71059247033662,31,31.313131313131315,94.13456009200691
2018 Q2,Grampian,Neurosurgery,94.19795221843006,80.71059247033662,31,31.313131313131315,94.13456009200691
2018 Q3,Grampian,Neurosurgery,97.87007454739086,78.79170169467622,25,25,97.87347155768208
2018 Q3,Grampian,Neurosurgery,97.8768577494692,78.79170169467622,25,25,97.87347155768208
2018 Q4,Grampian,Neurosurgery,90.22426682001154,78.89773806876757,28,27.722772277227726,90.31062980906242
2018 Q4,Grampian,Neurosurgery,90.39548022598868,78.89773806876757,28,27.722772277227726,90.31062980906242
2019 Q1,Grampian,Neurosurgery,91.88876013904984,81.78198944561085,34,32.69230769230769,92.03187250996015
2019 Q1,Grampian,Neurosurgery,92.17002237136464,81.78198944561085,34,32.69230769230769,92.03187250996015
2019 Q2,Grampian,Neurosurgery,99.35424354243546,82.13396276791633,39,37.86407766990291,99.35572940635066
2019 Q2,Grampian,Neurosurgery,99.35720844811758,82.13396276791633,39,37.86407766990291,99.35572940635066
2019 Q3,Grampian,Neurosurgery,97.57127771911304,80.73716670833868,30,30.303030303030305,97.59288330716902
2019 Q3,Grampian,Neurosurgery,97.61410788381744,80.73716670833868,30,30.303030303030305,97.59288330716902
2019 Q4,Grampian,Neurosurgery,95.60133630289532,80.69320605883887,31,31,95.60378408458541
2019 Q4,Grampian,Neurosurgery,95.60622914349275,80.69320605883887,31,31,95.60378408458541
2020 Q1,Grampian,Neurosurgery,76.4157228514324,78.2793728989617,0,0,76.47058823529412
2020 Q1,Grampian,Neurosurgery,76.52519893899205,78.2793728989617,0,0,76.47058823529412
2020 Q2,Grampian,Neurosurgery,79.5073891625616,63.02679424869392,0,0,79.52755905511812
2020 Q2,Grampian,Neurosurgery,79.54768928220257,63.02679424869392,0,0,79.52755905511812
2020 Q3,Grampian,Neurosurgery,100,75.17243549732233,22,22.916666666666664,100
2020 Q3,Grampian,Neurosurgery,100,75.17243549732233,22,22.916666666666664,100
2020 Q4,Grampian,Neurosurgery,100,78.18699237382123,24,24.742268041237114,100
2020 Q4,Grampian,Neurosurgery,100,78.18699237382123,24,24.742268041237114,100
2021 Q1,Grampian,Neurosurgery,100,81.04886478671419,34,33.663366336633665,100
2021 Q1,Grampian,Neurosurgery,100,81.04886478671419,34,33.663366336633665,100
2021 Q2,Grampian,Neurosurgery,84.02366863905327,83.9320304964258,0,0,84.11764705882354
2021 Q2,Grampian,Neurosurgery,84.21052631578948,83.9320304964258,0,0,84.11764705882354
2021 Q3,Grampian,Neurosurgery,89.16666666666669,85.75500998775695,0,0,89.19091781259993
2021 Q3,Grampian,Neurosurgery,89.21506062539885,85.75500998775695,0,0,89.19091781259993
2021 Q4,Grampian,Neurosurgery,87.3913043478261,86.32325798916605,0,0,87.41410488245931
2021 Q4,Grampian,Neurosurgery,87.43682310469315,86.32325798916605,0,0,87.41410488245931
2016 Q4,Grampian,Obstetrics,33.019801980198025,83.93890696534766,0,0,54.37753274903402
2016 Q4,Grampian,Obstetrics,59.39937143522291,83.93890696534766,0,0,54.37753274903402
2017 Q1,Grampian,Obstetrics,100,85.18303064699205,43,42.57425742574257,58.34056085573865
2017 Q1,Grampian,Obstetrics,37.41044012282497,85.18303064699205,0,0,58.34056085573865
2017 Q1,Grampian,Obstetrics,63.12157982393529,85.18303064699205,0,0,58.34056085573865
2017 Q2,Grampian,Obstetrics,35.33233383308347,81.12420225822288,0,0,55.43322163714696
2017 Q2,Grampian,Obstetrics,60.19658929417339,81.12420225822288,0,0,55.43322163714696
2017 Q3,Grampian,Obstetrics,100,80.85896429189347,28,28.57142857142857,58.429154302670625
2017 Q3,Grampian,Obstetrics,37.34460467429139,80.85896429189347,0,0,58.429154302670625
2017 Q3,Grampian,Obstetrics,63.25390491392089,80.85896429189347,0,0,58.429154302670625
2017 Q4,Grampian,Obstetrics,100,81.19810351831038,24,24.242424242424242,58.55873449858412
2017 Q4,Grampian,Obstetrics,30.563798219584577,81.19810351831038,0,0,58.55873449858412
2017 Q4,Grampian,Obstetrics,65.43750760618232,81.19810351831038,0,0,58.55873449858412
2018 Q1,Grampian,Obstetrics,30.025316455696217,84.85433644710614,0,0,52.27559437166423
2018 Q1,Grampian,Obstetrics,57.55102040816328,84.85433644710614,0,0,52.27559437166423
2018 Q2,Grampian,Obstetrics,100,80.71059247033662,31,31.313131313131315,58.12661622449957
2018 Q2,Grampian,Obstetrics,34.002006018054175,80.71059247033662,0,0,58.12661622449957
2018 Q2,Grampian,Obstetrics,63.73130785663424,80.71059247033662,0,0,58.12661622449957
2018 Q3,Grampian,Obstetrics,100,78.79170169467622,25,25,50.29519257801518
2018 Q3,Grampian,Obstetrics,9.995051954477985,78.79170169467622,0,0,50.29519257801518
2018 Q3,Grampian,Obstetrics,59.66901978937623,78.79170169467622,0,0,50.29519257801518
2018 Q4,Grampian,Obstetrics,9.886307464162138,78.89773806876757,0,0,49.09641404106348
2018 Q4,Grampian,Obstetrics,58.37818862625791,78.89773806876757,0,0,49.09641404106348
2019 Q1,Grampian,Obstetrics,100,81.78198944561085,34,32.69230769230769,46.68165379728277
2019 Q1,Grampian,Obstetrics,10.25770591207681,81.78198944561085,0,0,46.68165379728277
2019 Q1,Grampian,Obstetrics,55.395247332686736,81.78198944561085,0,0,46.68165379728277
2019 Q2,Grampian,Obstetrics,100,82.13396276791633,39,37.86407766990291,47.66435986159169
2019 Q2,Grampian,Obstetrics,7.1,82.13396276791633,0,0,47.66435986159169
2019 Q2,Grampian,Obstetrics,57.30778386098549,82.13396276791633,0,0,47.66435986159169
2019 Q3,Grampian,Obstetrics,6.57114624505929,80.73716670833868,0,0,47.48344370860927
2019 Q3,Grampian,Obstetrics,57.17294640767612,80.73716670833868,0,0,47.48344370860927
2019 Q4,Grampian,Obstetrics,100,80.69320605883887,31,31,43.408891915555984
2019 Q4,Grampian,Obstetrics,5.057015369360437,80.69320605883887,0,0,43.408891915555984
2019 Q4,Grampian,Obstetrics,52.75457077127983,80.69320605883887,0,0,43.408891915555984
2020 Q1,Grampian,Obstetrics,5.652826413206604,78.2793728989617,0,0,47.152176029597896
2020 Q1,Grampian,Obstetrics,57.1808510638298,78.2793728989617,0,0,47.152176029597896
2020 Q2,Grampian,Obstetrics,100,63.02679424869392,13,13.26530612244898,42.532904964245
2020 Q2,Grampian,Obstetrics,4.854854854854856,63.02679424869392,0,0,42.532904964245
2020 Q2,Grampian,Obstetrics,52.22236790350072,63.02679424869392,0,0,42.532904964245
2020 Q3,Grampian,Obstetrics,100,75.17243549732233,22,22.916666666666664,43.559322033898304
2020 Q3,Grampian,Obstetrics,4.051383399209486,75.17243549732233,0,0,43.559322033898304
2020 Q3,Grampian,Obstetrics,54.28648575671663,75.17243549732233,0,0,43.559322033898304
2020 Q4,Grampian,Obstetrics,100,78.18699237382123,24,24.742268041237114,47.75386055217595
2020 Q4,Grampian,Obstetrics,6.412698412698415,78.18699237382123,0,0,47.75386055217595
2020 Q4,Grampian,Obstetrics,57.08548479632818,78.18699237382123,0,0,47.75386055217595
2021 Q1,Grampian,Obstetrics,100,81.04886478671419,34,33.663366336633665,53.638698630136986
2021 Q1,Grampian,Obstetrics,10.98527746319366,81.04886478671419,0,0,53.638698630136986
2021 Q1,Grampian,Obstetrics,59.76147688286229,81.04886478671419,0,0,53.638698630136986
2021 Q2,Grampian,Obstetrics,17.510259917920663,83.9320304964258,0,0,58.963851895214404
2021 Q2,Grampian,Obstetrics,63.92985906260244,83.9320304964258,0,0,58.963851895214404
2021 Q3,Grampian,Obstetrics,100,85.75500998775695,41,41,68.35443037974683
2021 Q3,Grampian,Obstetrics,44.83695652173914,85.75500998775695,0,0,68.35443037974683
2021 Q3,Grampian,Obstetrics,69.79202182066146,85.75500998775695,0,0,68.35443037974683
2021 Q4,Grampian,Obstetrics,100,86.32325798916605,39,39.39393939393939,66.88273423688862
2021 Q4,Grampian,Obstetrics,21.821305841924406,86.32325798916605,0,0,66.88273423688862
2021 Q4,Grampian,Obstetrics,71.03392568659127,86.32325798916605,0,0,66.88273423688862
2016 Q4,Grampian,Ophthalmology,60.83333333333335,83.93890696534766,0,0,65.85956416464892
2016 Q4,Grampian,Ophthalmology,69.74248927038629,83.93890696534766,0,0,65.85956416464892
2017 Q1,Grampian,Ophthalmology,71.91601049868765,85.18303064699205,0,0,75.34562211981567
2017 Q1,Grampian,Ophthalmology,78.0287474332649,85.18303064699205,0,0,75.34562211981567
2017 Q2,Grampian,Ophthalmology,62.47504990019962,81.12420225822288,0,0,64.12213740458014
2017 Q2,Grampian,Ophthalmology,65.63071297989033,81.12420225822288,0,0,64.12213740458014
2017 Q3,Grampian,Ophthalmology,57.749469214437376,80.85896429189347,0,0,58.016877637130804
2017 Q3,Grampian,Ophthalmology,58.28092243186584,80.85896429189347,0,0,58.016877637130804
2017 Q4,Grampian,Ophthalmology,58.11965811965812,81.19810351831038,0,0,58.56236786469344
2017 Q4,Grampian,Ophthalmology,58.99581589958161,81.19810351831038,0,0,58.56236786469344
2018 Q1,Grampian,Ophthalmology,68.29787234042556,84.85433644710614,0,0,72.7106227106227
2018 Q1,Grampian,Ophthalmology,76.04501607717043,84.85433644710614,0,0,72.7106227106227
2018 Q2,Grampian,Ophthalmology,64.20581655480984,80.71059247033662,0,0,70.37037037037037
2018 Q2,Grampian,Ophthalmology,100,80.71059247033662,31,31.313131313131315,70.37037037037037
2018 Q2,Grampian,Ophthalmology,74.68354430379748,80.71059247033662,0,0,70.37037037037037
2018 Q3,Grampian,Ophthalmology,55.01066098081025,78.79170169467622,0,0,62.62178919397697
2018 Q3,Grampian,Ophthalmology,68.03030303030305,78.79170169467622,0,0,62.62178919397697
2018 Q4,Grampian,Ophthalmology,60.332541567695976,78.89773806876757,0,0,67.91546589817483
2018 Q4,Grampian,Ophthalmology,73.06451612903228,78.89773806876757,0,0,67.91546589817483
2019 Q1,Grampian,Ophthalmology,70.70524412296564,81.78198944561085,0,0,75.03852080123266
2019 Q1,Grampian,Ophthalmology,100,81.78198944561085,34,32.69230769230769,75.03852080123266
2019 Q1,Grampian,Ophthalmology,78.10810810810814,81.78198944561085,0,0,75.03852080123266
2019 Q2,Grampian,Ophthalmology,79.19621749408984,82.13396276791633,0,0,81.26663118680149
2019 Q2,Grampian,Ophthalmology,82.96224588576962,82.13396276791633,0,0,81.26663118680149
2019 Q3,Grampian,Ophthalmology,73.32015810276681,80.73716670833868,0,0,75.71942446043165
2019 Q3,Grampian,Ophthalmology,77.72277227722773,80.73716670833868,0,0,75.71942446043165
2019 Q4,Grampian,Ophthalmology,71.63978494623657,80.69320605883887,0,0,74.76076555023924
2019 Q4,Grampian,Ophthalmology,77.26293103448278,80.69320605883887,0,0,74.76076555023924
2020 Q1,Grampian,Ophthalmology,61.86291739894552,78.2793728989617,0,0,67.1957671957672
2020 Q1,Grampian,Ophthalmology,71.22015915119364,78.2793728989617,0,0,67.1957671957672
2020 Q2,Grampian,Ophthalmology,94.62365591397852,63.02679424869392,13,13.26530612244898,94.76439790575915
2020 Q2,Grampian,Ophthalmology,94.89795918367348,63.02679424869392,13,13.26530612244898,94.76439790575915
2020 Q3,Grampian,Ophthalmology,60,75.17243549732233,0,0,60.117302052785924
2020 Q3,Grampian,Ophthalmology,60.23391812865498,75.17243549732233,0,0,60.117302052785924
2020 Q4,Grampian,Ophthalmology,51.58562367864694,78.18699237382123,0,0,51.58562367864693
2021 Q1,Grampian,Ophthalmology,40.15009380863041,81.04886478671419,0,0,40.87117701575533
2021 Q1,Grampian,Ophthalmology,41.575091575091584,81.04886478671419,0,0,40.87117701575533
